"feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","id","target"
"43.67650486366565","69.0322760389977","42.30796855174472","40.28805883040632","32.15703622531566","33.99458424454832","28.619610477435817","37.32148198100286","31.146549238271547","35.94365522211508","56.14614301883911","64.72252993146455","35.12187204941098","59.71221341696163","297","0"
"43.96632151452541","46.96480451488161","57.684998265791","41.81152751691656","24.414761590021435","54.98732211667556","27.445059628767698","25.56473781160461","40.18098540754243","51.12823978471396","43.03639536121406","27.383705402124708","59.286704982023274","37.11264188046729","298","0"
"57.993565160647634","39.70983560633877","26.34324487684854","60.636041925101516","32.82266574629894","32.60671773751816","36.53311076358436","66.06333016630553","34.47668491107824","44.22866109001201","65.88244442855014","29.52457142164027","24.554321545043333","43.355292173556755","299","0"
"34.44292485582526","52.59595258481863","63.70293181114685","49.91031781523566","41.29746915761052","62.29296109462286","67.66830767119335","34.10971223126327","36.11847655812605","35.08429107455894","25.24438286558384","37.63306878967571","50.44844358279858","48.77666363332491","300","0"
"44.940287240017234","32.18442449575149","52.77335780944002","44.705777694899474","32.779853106207455","48.08208877573041","35.53457083878276","62.16455201101094","48.90589508235496","30.133158894732592","42.48218720243686","26.78765444052736","60.503250395361476","27.859405557034535","301","0"
"43.03717089606304","40.735615915760825","52.37484650373593","39.5221813848487","26.02172025884907","59.78231239740818","64.17368871686308","65.78452571543028","37.75236316841489","37.39146143869405","31.97455680767172","63.334419581371186","32.19110381902846","42.37286293444081","302","1"
"49.591899141300466","46.753140531727084","35.16517242954839","52.39003293233536","53.63384415117703","32.36157852323012","32.58436769638435","40.27107275262762","55.51416389296256","59.323540324517346","49.45394571890196","49.787914859247124","45.48753288708269","54.5372981793914","303","0"
"45.85604659946944","54.22050837370918","46.548296763065515","43.506413396384055","39.16148940653931","28.253358716553617","49.59845486794854","41.78256743302225","35.68682697725177","61.76977894342915","34.75026615505737","52.23034983301936","62.399575623407635","46.58541637012389","304","1"
"25.946731046181686","56.83293176527036","59.038158576923315","42.01019234202369","45.387507724006724","49.82496783001058","59.00533541329543","33.458697032914976","51.485475614459446","54.80720220728449","40.02302945291379","27.362871209599593","46.44036660066062","33.74610705316503","305","1"
"25.809712350703517","37.529780948693904","58.81032052279681","27.019421585001336","48.786902791330675","32.09735222968516","54.8658590288303","60.79023559433011","56.253023935978064","55.62577338800914","47.34475304240613","34.87316532710675","51.618974157677776","32.096038801028584","306","0"
"56.68101268847796","30.578819304396053","42.978679718465614","30.760895178454092","38.39920897641212","53.704985037350426","38.221841644100095","65.95608164671908","54.879674821835","64.7493916365401","55.59390867406107","42.08041808618069","46.077659708047314","28.41892718695926","307","0"
"26.32801256292558","55.242151027595646","38.8527303741851","30.582787485033187","63.47224508874416","65.49805316017888","29.22740216770287","27.27433293408459","60.824566392806105","59.24412759412503","30.07149373057624","50.178097265850155","32.92540841158788","59.31433713390766","308","0"
"38.85391198515885","49.12420419698152","23.25542602883931","65.7973446411115","45.357332496603625","32.397298668383186","65.55831338552781","61.60596992445757","30.589196909713124","30.77553368221082","51.307312220552475","44.29538910572441","32.73809073450852","56.77291091195734","309","0"
"44.21448078539154","46.98582828184237","36.94998773959254","26.43903900579393","29.29281832440615","51.39164866875598","63.44081992288572","39.88404586163061","33.87335071587065","32.03816563401732","46.649550944406386","51.01148184183353","48.74878033969977","62.03235260272577","310","0"
"26.708105000294523","52.64949559473843","28.862147585665788","57.538612227454045","28.510612476752303","50.564961130365425","52.06816459550775","41.75124123062059","40.86937856437812","55.01322322838521","48.356306302828614","55.18432168764728","56.47619142519136","53.98330022478944","311","0"
"43.245171264795935","69.12022676275494","38.88896035288656","62.74185733369465","60.04704106515169","42.13315178323987","61.21402780853176","51.376784469855934","56.552520835622104","30.458223533773097","38.6510866948705","41.605325547843954","23.077976360009792","52.213413657459476","312","1"
"61.02293042866755","52.87430463915663","50.895894509675536","53.17528902811804","65.5263908195209","30.956894324034856","54.479033523214554","60.07742545000424","34.175873155200954","60.587724835195715","40.20044758971916","58.75604667665254","34.95484474700664","53.72369032242465","313","1"
"46.063787887734016","52.68602651029781","47.044670948181015","59.88796675406615","32.08750160415285","47.56593234809321","33.571293869596246","54.34357969317989","38.07826958197967","55.069767883845905","50.93676722677019","37.10311629158919","53.77354579083068","57.22843764305146","314","1"
"30.454837252681283","44.85584634427991","39.044779415930684","24.741842783445893","44.948520317982016","58.16418218676695","53.16094380594803","43.02202045913205","51.73827484121135","38.021565373378856","35.002625747567194","56.70606542032095","46.2040001306984","34.99657533745415","315","0"
"29.39824564364277","65.98022110630087","53.488560204142125","46.08426099660663","49.77874914600089","35.28702386083968","55.2648365483069","65.14287257002773","39.14292589272482","37.93122901109613","40.87351755296976","31.785327961408342","55.90800157217572","51.35154430722794","316","1"
"32.516575393752795","39.35101981574456","64.62988156021095","40.436500658456055","24.89628878291514","64.44790644430577","42.333664666064834","65.11967527057509","65.97504211640035","37.11090201779341","50.630484666828664","33.09631144679295","28.583309835213104","53.21117355707128","317","0"
"30.133522360173323","38.205501918822264","41.54959737287663","36.65428200200477","49.87914148122945","62.71050014267358","46.691259901909824","53.08166803233482","29.75657051587678","26.591035246141455","51.46784109093245","61.291129317609986","52.260955149371675","60.913781976552464","318","0"
"36.85086120411372","31.287988366228934","48.498939517011","29.897806392780325","56.332977159922116","45.803224523168964","33.66923366386434","28.529417811560727","39.54836281119586","64.99763868735353","44.45619911094096","61.19691454865852","26.513140664766897","41.52629826631256","319","0"
"25.821605096215684","56.324403355743016","34.18796427229336","32.059414031911544","27.404499518030857","48.104899024123185","27.98126370345883","44.362988185433935","36.23232643213884","63.59147302695919","49.19940529773841","37.1523946465497","30.44637856222597","69.15540515010252","320","1"
"42.785313724695534","55.71592339622375","44.69985418692847","61.362146146020976","38.23421039955099","52.90440696059221","50.24911423873691","43.18909358152911","63.217262037100966","63.85681558266633","52.6046856799234","49.425704805150986","38.64674745063153","43.076142919133936","321","0"
"38.163787152405824","48.25424137811524","31.72496864951181","22.97791514889427","30.39111336269034","52.533151176399215","42.66056805802965","38.52799842414073","53.98564283503154","47.405225797720874","43.049844398690055","62.96448507168938","32.862358782867766","49.827868654531976","322","0"
"66.33538002002899","42.457509402684124","50.44749946931493","56.196341112959615","39.64541180488355","25.473250940381575","49.8169137552922","56.14680885120457","51.55938848120867","31.679940519876304","64.59729801427439","57.77548564388681","62.10415763596561","63.97465145095959","323","1"
"30.132485099678842","42.176884360492004","44.50289484073462","43.60168268190328","42.521107610248805","65.27751374795733","51.87179572187005","25.94649859253864","29.81014326387018","48.84472162385765","57.55302293972738","61.60387605997322","40.58269875356192","44.46281523969295","324","0"
"34.859840220500125","49.13427200432068","24.512336027926892","43.94679504773869","37.210245871097825","36.113253000448914","53.81291247713388","26.21944878552609","64.15101629501935","35.66502875197696","45.69806769570544","55.12559530434501","50.91524664543953","61.09367027461651","325","1"
"55.54395949092207","47.06360624551655","64.76094583454952","59.56403587961843","43.54883147166551","57.1467138169935","41.935235931071794","25.589411307539066","30.258253446977648","43.87598123032595","41.222833013107454","32.93657297435943","54.737345676031836","34.22370465541653","326","0"
"24.71999087426081","49.16737595793451","24.787882667268345","59.86127486595437","45.31519321055484","47.76008475248373","50.507097875438724","30.971530039469002","61.80732716829988","38.16126801073082","63.0256011426034","68.54514251014682","60.05856245428102","63.99464892691577","327","1"
"48.36144127926696","61.16556056220759","60.59347691150865","60.073542340448085","29.58728119118896","46.774170233889954","32.55171448036456","24.937316013636476","41.60341320172164","39.42901616561072","37.74512193196189","63.46937762264326","40.99407219002605","51.15455807099457","328","1"
"52.21673581117181","48.197966711125474","65.56426628440909","38.54261014529752","41.367716858215026","32.978129979622196","57.34398488803232","51.491328374327466","61.90509355314676","64.07244183196043","53.17168377630668","33.94093481947747","63.40250448612566","46.69103691624175","329","0"
"27.52268312335677","54.66040794519606","61.90222659830677","40.95904006568072","37.80602779813239","61.24144689344637","49.14209938783563","40.76398526101053","69.88719525543702","33.46210890081506","52.762746966274946","49.87700748031476","51.27777702510824","42.22974922019878","330","0"
"37.1155710872654","55.027148802936","37.852242915654934","39.77908159149915","34.62094030379225","65.15198349736619","33.67321439304108","33.25663735012685","61.05092611707859","33.885178281020984","66.86220686058907","40.77093816078415","26.036016654984717","35.41548494823079","331","0"
"42.1596075058904","58.78785817748991","34.700895310642174","24.660793529517072","59.742666384325545","59.83614134552154","53.483606181982935","31.088208216959956","42.13610100612691","48.60466613558032","51.59055583425928","32.43376931385027","62.71946485831979","58.929381607862844","332","0"
"43.551276313941294","47.46440495198449","61.33965296262102","32.77723010692546","28.494796531776643","32.51621092993289","40.13076098145615","28.135926637338436","53.56966110864887","33.87563960032244","67.01304450140073","58.9925189626751","63.40374779621681","48.14882966462644","333","0"
"41.85877464532438","50.13416217178214","25.95927245393407","65.18227688797535","37.207060981596634","30.82526417248291","61.62269399412461","42.18908260603473","38.24308537714404","28.783670225898796","29.89350975807926","64.73101157008463","62.24405920517075","51.2570999865114","334","1"
"47.48627138792227","62.76352435853129","40.4691383995141","27.98225165185466","60.99029995999898","27.33433079913093","42.52954387478252","33.932003707054406","49.68686725836964","52.17559723340059","62.31699547159121","31.842480324195012","59.62808959103922","67.90152561351316","335","0"
"24.705403181331178","34.72918882112911","56.67208359235449","42.84120858812633","53.148279994413855","53.015759178545935","41.26986459969147","55.24854143431587","68.20609829185467","63.54797295957427","53.0878990409572","29.50384138468304","54.42629835840929","66.20932218134148","336","0"
"46.12845267985922","61.41884100403665","25.6841683412962","24.624861899791068","48.49892102606863","30.583400646237884","64.27941999501988","25.814365212768593","69.56264969486283","31.223445683689043","39.18100016944837","62.028293524204194","44.148033049509976","46.51724286920891","337","0"
"30.05556601871511","53.74153110285272","40.36292617824118","29.606147638556642","36.179471116519835","50.15695656505001","54.85321772503386","46.38165230216285","51.69116268362117","38.73911076921678","30.8249904945487","30.310486569433657","65.32632013798873","35.82959805980044","338","0"
"65.95422993677285","44.513166263948364","52.451779065525294","59.64263622449797","50.68069628787253","46.91946147950899","61.01872132855981","30.547128498122106","29.52649458276919","30.005295313623662","48.21640620978876","31.137414027531182","49.08656904613277","63.9870821412718","339","0"
"41.20762009522709","56.847045837442536","33.46212012786868","49.97968150016991","45.419457517571914","28.81420166516465","30.46405551297767","62.12723125351384","39.80376130348372","43.156182623158244","67.80185521542903","62.64310184881965","65.55461177920509","62.25240526372625","340","1"
"51.43466163983002","38.96559993446235","32.83008308414307","45.478023908100376","62.09292001671627","53.15869666856284","58.49923987278198","63.20267067040004","44.9166187171994","28.394750305062708","42.734463877853024","35.032616088062525","39.89859277560294","60.85506965272223","341","0"
"37.72750954789815","56.15530387476914","41.82160431591018","26.419419262171182","62.25614318203313","35.04929346756318","50.57909781908228","39.72769329728213","64.21605868447614","55.84067044732156","51.220654115640656","45.24681055769781","53.60831161158463","35.973588561105906","342","1"
"46.476427554513826","64.15077754938622","53.94736726162099","41.057541626011044","54.814172539297516","32.534267284864605","46.39500151509944","57.34017977706619","64.69811286303829","55.59640668833039","32.81831968603436","26.353473271869657","54.328711809177456","63.511043336329","343","1"
"63.740763262982064","30.023249711739414","44.218884749711115","33.083338527705706","64.02150257764224","26.413222888271292","62.285168537607156","48.14360090655275","42.934692173119444","54.05872453002304","30.661939022908623","58.72222970748263","51.54293134495814","27.103961474200393","344","1"
"26.09141442810819","29.716609267582","59.55539574342576","28.366268410460947","27.197637827714967","66.18790178197331","36.31546059868188","27.88603464683664","38.930423606861154","57.29834861397852","38.32901672525237","27.381817433290916","51.6086061727381","29.811731389672428","345","0"
"55.486112573626095","34.00517678412644","57.18053998342721","50.115914799101894","50.140493360531","40.02663633022598","51.31637004689822","44.66867052402996","46.8618623024922","24.80787923701136","59.94293594634552","67.26227986134055","32.407636241883424","45.027470994644936","346","1"
"63.277877519187605","67.27080581921473","53.1851321518889","30.9880635709685","24.66745567503032","57.599268220269884","63.47869681165342","27.042391577378055","50.64491639350925","49.81848994328335","39.4294110396528","49.68231412374787","28.33729018041036","40.507300683666855","347","0"
"31.036897343103156","49.792982610571535","57.45081056803107","61.56399763471029","29.665920686349818","55.49415169479501","29.108560769432557","63.887050886119155","45.947090841012724","50.31308828487524","31.494180163140307","27.39220041793429","54.34196537121546","35.591888452234315","348","0"
"52.889553889280656","44.79779591902266","61.49395198489717","61.166543596295874","23.67250659021082","38.742870376638145","26.66699191919805","33.531334245619355","46.508919217267135","57.81698788491052","51.569517789314155","30.895026564562368","26.57911985839786","54.95029423533932","349","1"
"65.47569212802004","61.828323651200506","26.808735832311203","25.51725424476527","52.66014349693049","48.66623857211044","64.95844286553765","29.9678816744715","28.72581644078742","62.75772547767661","50.56399212544497","57.21878545905935","41.27001191433681","66.16624314755653","350","0"
"52.448832445010176","46.14009677138194","27.26048990067081","63.25488961298007","48.42315943088658","28.44848623308215","31.537072190905622","24.46072412779379","52.94279295400324","65.71695873695397","65.83579413782927","59.879821975811424","35.15233726299897","54.65190431070947","351","0"
"62.794174603574334","46.65604106834165","40.42204431612226","45.155873536980145","66.20479801127438","53.15364653986944","52.152760381178176","52.90210101904151","49.7524168912807","29.760563519617854","64.59526057394659","35.669894410041486","57.47945985928347","44.69690107144497","352","1"
"42.94727995968676","55.17895866014145","49.16476854187575","52.711386454057696","26.858873795526865","36.26915215091252","54.92178105608794","25.51938947533572","39.69247726386128","51.353687250036415","60.06140698616349","33.26770158963512","26.22151908523706","44.94446001847589","353","1"
"35.46133646922786","59.59103414403464","44.81821099525647","24.412809940899113","43.54039429416418","61.40063538835107","27.81282489617392","47.73787653897038","39.75566231537117","45.56733414285715","39.907008389048755","32.01432988248401","59.16918384720866","35.99567977714225","354","0"
"65.78796053811139","44.67031780245351","40.298648888306154","52.16710108595192","61.00910713689126","54.23619042210311","40.19280307619521","32.431962713285415","65.55142601486696","54.4761054708409","65.40603453271738","63.68942988173819","46.15002217196187","42.55620736168849","355","0"
"40.6175964276567","31.59296892724069","62.84981033705187","44.4042606457752","37.306082880761","33.503443506618204","37.12750146930941","30.88444455396796","31.831478437422163","44.01044234238525","36.260242543989975","41.89353316398135","49.181428321430424","38.27478821611118","356","1"
"65.1337975126054","31.817642850406767","26.109120578131517","39.351805996310844","27.632995583817593","42.909550674479476","62.838426521332465","43.09064151891998","29.495331416136075","66.30955612622326","46.02188159866327","66.99577917782314","62.3578720153886","56.72229288932508","357","0"
"49.346489143160554","26.619285782736682","63.24604807742923","31.285925277151236","23.624138015488747","36.0793012005887","38.68362569739827","55.34173887485359","45.274094173116154","32.22998655268705","31.509083706542235","42.76849256250298","29.767003435320444","52.46379223262554","358","1"
"50.5983014153339","69.20211061725303","26.865367259834013","59.61778251339511","46.94916976114921","38.14397837570528","43.12181753820903","63.703854646999844","70.46114771689197","34.512013057127696","60.9837606800436","57.41065999254678","36.63138699366943","67.21712277977926","359","0"
"44.35996657161658","38.4290848946668","64.44437959230561","64.22949945343996","42.9828608363496","56.46404592175335","68.89426554606139","43.667930374697804","37.09624846842276","60.1784578924057","35.76687201972608","39.62543127101937","46.665575167280046","56.20755480458747","360","0"
"30.828659370711193","30.755407232599776","33.373860940758014","23.92945251791913","48.19232455725496","60.467084460204504","47.78137144134462","38.34798942458839","57.00610322460533","40.92084592487275","60.92791028266089","63.8453581685927","60.88365618272897","59.139949323952045","361","1"
"47.58875829189732","49.59044589598605","34.57474623211963","61.984893370630054","63.0648239581125","37.58459381183086","59.3377440891031","65.65108272115576","60.05620292365393","38.01315348651292","66.59011471479641","45.908289112662914","29.93279353921803","42.87409251373477","362","0"
"52.19457445226555","56.59478681718847","48.12201851325216","43.3374630870041","50.11622068318641","33.12566689188379","57.81577181227655","31.50081399480638","35.04039695240227","34.651385897402875","31.88128082889864","44.60562117050842","56.75726046139382","37.42503389466001","363","0"
"59.98775397094499","47.7693674716396","63.529511471347156","57.80380632485492","23.90808391724205","52.21697962599968","32.88449265730526","64.60274149134578","55.41599324461394","39.12074990492394","67.4049497315073","27.12461881883014","28.672927805274075","35.843939121191916","364","1"
"35.50026987208231","30.550987728280454","63.3533432448263","39.43216078555498","33.780516890162374","56.541785222307546","60.04908333733355","45.02422734954041","36.94064211281439","32.8722946136791","39.91865251822436","30.589720594728657","31.040852326798085","58.81432903344506","365","1"
"64.30145034740472","47.18442389215401","52.2956435207589","34.382202201994424","50.97786626625221","39.86018954705023","45.24101056761802","42.495621519391285","66.50937827972486","31.16657134316062","32.0355580774645","46.05366155849498","58.36544826071488","45.88236916824509","366","0"
"59.34099820964534","40.583634460393284","61.24036910805869","49.47225259075896","43.46753281418799","48.20662738041629","32.093047293463336","53.88658264424139","60.51139379525927","49.09657113270261","26.086224702376672","33.24214082485662","22.867093293661895","50.2645868441021","367","1"
"55.0428098347388","37.266147474857554","28.267008946902024","58.02718426476471","52.31536262529792","31.51606954796941","65.1786120075353","28.586803553500367","37.47142427276832","56.239748560587074","52.38723886945748","50.8687048170314","32.38031873918821","32.12487061528324","368","1"
"47.45764456901029","63.526148760005626","27.9859039205234","63.284112789253676","39.78628177303477","28.901246466096417","38.86035638691814","39.587773538115684","56.15281627704249","28.271584350694155","29.26165899787918","29.27113349908016","42.559240199289924","66.23588363914747","369","0"
"45.13700961485031","27.85716878678306","29.357409998367856","40.766237365357384","38.47384032788401","27.53911624285083","67.97203811436795","51.17053576646488","62.58441927599457","47.48075531956681","66.49982784100634","39.52712786357569","64.63413386964936","40.800485330078665","370","0"
"59.7591299277409","46.43724427853033","50.65469407738561","41.673004650837335","55.6836803977758","30.489805229304984","48.41364381184348","29.479335498929544","63.98471207490675","34.517505761789266","30.98566303928116","55.98370690112081","28.596657185724645","42.7987166987757","371","0"
"27.53697503565457","56.052356545082056","38.436966442065746","23.673900278786192","55.18984694274891","23.90740918948212","65.46480322136033","40.348992856357555","45.04974599827412","57.725597213320775","58.798877363938026","63.808564240585405","53.56313109347237","33.07019806392327","372","0"
"52.773177687458606","27.054924610984298","39.86667950291639","48.9059683752295","27.15646567005307","54.847609888928936","62.27530033163786","66.57129213002604","65.15811319813723","65.71937103824625","33.62885700651238","44.992130439199855","35.4553256536447","55.09829637903159","373","0"
"35.08048101664889","27.131013846327026","63.48481699079252","50.31214190013817","30.097934681684013","29.82127739732057","49.55422518963","35.42407518913585","49.369990441137084","39.35874337397297","53.60749239917661","51.91588817045229","32.51897045157181","40.83847120765981","374","1"
"27.18373675536254","41.36636955651355","25.097269606755308","65.16904618097854","26.30600306904162","49.03488171939615","37.39614175049566","66.78644115609204","38.835084105362796","54.38190832178688","64.18892363408476","50.15311135647608","31.574313551107235","34.084552564130824","375","0"
"30.329117068658867","42.757115816074915","52.75760816017751","38.181275427055716","27.164081647213912","57.24249048327688","45.106091542302615","52.74630299559079","29.597154625167605","39.75806751996956","44.27721629122949","32.601622195729774","53.01819939861688","46.6741247314365","376","1"
"47.0712022957872","64.98315389184219","46.68278114764063","38.23177344711959","64.18461309906792","39.20694737673543","66.05684946285618","38.352155913752895","36.84200149645194","28.560314518561597","42.353677422460805","39.99714308079336","47.589244685202765","27.48489621319673","377","1"
"26.471745887782227","44.09550888549382","31.12028849575149","39.430427081165625","41.71546976084432","45.02582307220485","61.03615247914858","34.88540175255095","52.4590319542574","58.41391644727523","64.65622528995694","66.33291588258987","28.654558076795173","43.11215631372075","378","1"
"49.95216336901542","69.18078563284124","36.50499024041509","30.316912736634542","37.4260068425573","44.922691621862135","32.18680379503379","60.061174597894144","45.728258437821054","63.53138088325703","43.67819714066236","49.14605686651676","24.519911851707402","31.872086494889476","379","0"
"27.124117075645607","64.18243057529516","61.730551030404605","53.89857374885477","51.49798831166673","37.5295934094836","27.553859140152987","23.969972353803485","41.385666334340186","41.436023269868784","26.902676062025158","63.50137980027182","42.11228658321554","40.748951852241824","380","0"
"64.92992085125078","61.42571452991794","26.822380934689853","34.23470377494008","28.058061909867565","30.981315777013968","54.80614862738342","62.2448457131673","59.816269908344665","36.09987486246508","33.6040491169966","37.357535827244384","37.44331813998447","66.09926324055729","381","0"
"45.8912335228746","40.34549973531103","66.1047035243927","34.43654045287406","45.35449421834606","66.26809952074014","67.76387406610279","26.890436590143864","51.94404925853158","40.383964906152464","54.80498500421731","58.70648121828263","55.21960469585256","29.22192227652508","382","0"
"61.2049955526498","59.72093557937645","29.16856885175616","53.28878455529793","55.01223284740671","44.56777396156939","56.821616380495485","46.49393696819757","31.161279671367666","63.18589082477707","45.9259379706862","38.85814256701673","50.53279425127304","65.4658272508353","383","1"
"34.714182522018746","48.01329550585598","48.921034272141235","39.21213936190335","41.05687880280078","57.08340131821801","49.110766645528","65.80379342466301","46.36239707903036","28.941082975733917","62.00928532045468","51.89055941162326","59.87415610719381","53.03978471664609","384","0"
"33.69845514133474","64.28364453425392","29.91248972346141","37.20321742098055","56.72294503200108","41.11136471073024","59.84484520189248","57.164737757662586","51.88269033685027","28.904044913879293","30.682307889379913","63.94894554841052","53.206762050646184","33.02833656083935","385","0"
"52.73500536765808","32.56376883505547","58.443862329958215","64.52346840319129","33.07569150837506","29.13316446093875","63.73661390011792","56.4353485302645","68.69105761375523","37.99183861308179","39.31173428415791","55.905421109153146","62.284862604336446","55.5725282980071","386","0"
"40.16799214973245","56.78937064639207","26.54276106765796","64.66964306161215","49.32074555797935","43.433650105903936","31.729558528134067","46.54582799613695","67.67923056859125","30.9206559627099","47.86924260374924","67.90319385045746","37.29850041660081","42.30325971501447","387","0"
"37.31696250031064","63.22103037276381","25.7697980517637","52.49937386672882","43.283526951221816","62.25560060343008","35.86013331747672","23.98746085388523","64.51147258401244","37.03679402190226","29.690645046498787","41.0343289065254","58.392012372830706","41.814575790921126","388","0"
"34.92530608208471","69.2623307732246","28.08610704201055","44.01755511097536","36.27769100171504","36.355233549210254","55.79571508560787","26.392379886765298","49.566846454554806","32.19083156727756","40.631670697243536","49.59517069938752","44.180663419761906","65.64134646110149","389","1"
"58.610272941622725","55.86045635706533","61.76714375483257","34.12048039630162","61.40678346197784","36.0594044058591","38.32089164737256","24.383515772482248","57.306255002683514","54.92536123238251","58.41119263017135","55.09346147041875","40.89968829722067","42.834061189896204","390","1"
"66.50385688207389","36.57247793353041","52.565781393327974","40.93602572178321","40.66572359133991","35.10743714624191","45.97493813388749","49.23058142036252","37.579601455352226","60.42719177853725","61.60195380127297","51.12747225151139","25.638335985988977","39.45217205639842","391","0"
"35.97633483847468","49.55225684654967","28.17073793144142","26.202178580992616","57.22899062657131","46.19780411277003","62.840595513216506","58.80449327094027","36.35256507184524","51.16341866961142","40.91889849164494","42.42160356697191","46.22332678219734","42.87060161144637","392","1"
"31.770498426044732","32.972598908867","32.60521074236471","32.72968714820149","62.9530872837871","26.216623450255025","44.83595268189657","47.805149503699226","67.26167077843427","67.39535573407422","66.64815309234962","31.112188102857928","49.80717034746133","65.26141823643835","393","0"
"47.84815419474904","63.88047300104949","61.41352403992718","48.055639262510105","49.713825974708925","24.422696868002237","61.25018095911396","50.712021123287755","62.24968855206306","27.651449532984383","47.4889975805353","50.63507657832477","28.296211308574176","45.75658882747465","394","0"
"51.242920140762514","68.76608609337396","42.49772164403013","57.14607730524927","55.7966101815673","28.358614295373965","62.60285231037876","30.770564107805065","48.577719437998326","39.92922909703276","38.93777062101542","36.69945271656768","56.188888873958305","66.49920942104659","395","0"
"30.60910555348562","37.879859066686556","58.814936135878646","60.538442165722934","27.217343975479412","32.53718758597811","41.8850130648865","60.43507537092215","59.483058677903095","59.00785825637645","66.53518699694226","26.09431799250252","46.58459959737478","62.05740501264012","396","0"
"56.01681442085144","31.450567252887648","53.473420420020055","31.869660176122636","37.391981082606804","28.624836856791365","51.03005303110862","59.54890279891893","67.40560153607923","31.26958468902118","53.49948004324048","67.89288088238604","55.62652213839544","37.64707721626825","397","0"
"33.003206040246994","29.963873353763727","39.2681059519796","44.85039936689376","31.080910741127585","28.01137412125164","44.72919424506844","56.567961974180704","47.934337368271876","55.24924377492089","54.624955426430326","64.15537277677987","28.513111663507942","62.091433231220975","398","1"
"24.791178891482975","44.173287574254445","64.57524112663471","59.15024463580892","37.19783991103764","58.3777827872779","43.85578584422978","59.38119239452488","60.14533336286873","66.05685117070608","45.14908142746977","54.52985133266701","60.31385889812303","39.80585031693342","399","0"
"48.65415940458876","68.11983638487828","50.745887305727685","62.27571134692557","29.9796449119229","24.73297832032024","42.116871265858904","59.45165658386099","61.38963787854014","61.13449000320853","45.13429670210945","67.02164592588295","63.10693895549003","31.449832720354944","400","1"
"54.69192756643305","40.79359918293425","32.02633063365556","64.16309599390377","46.649501698584274","59.52255866793707","52.041095762342636","55.35620038270181","70.77091817956507","47.468545383923114","47.75451660225063","63.89765689463011","49.119566221259696","30.522192948972624","401","0"
"62.287747075880596","68.1935565755411","29.58449347890985","59.53791345660893","56.59213238141214","45.40570575739429","36.038109124992644","53.017333307015036","35.15455618152696","50.57165516915636","28.865858639954258","36.04573410943245","60.91084442204212","61.13280028155795","402","0"
"65.90693941435275","60.13007489979809","49.14544757962741","40.49866562869195","58.908598582204256","59.27760652570501","68.99935803217974","49.974807489313335","50.95405361150644","67.62382408773219","52.48334445500557","42.276481983563514","30.153778540511144","54.17296972081203","403","0"
"37.12887642594197","53.681486851357974","57.20429344727185","34.458979756804446","37.0881373700267","28.89271017326608","28.84824090057638","28.989383438199603","64.8616799611761","26.053543792024","64.3987874920355","49.77790680928322","51.59756860416002","47.04131317214716","404","0"
"60.45484836244752","36.91369940108984","40.24973111223883","42.93327906836248","60.407141354070845","32.93178185654259","27.69276138495012","56.453888900883854","70.31165390010472","65.49654716387779","62.01393707022789","34.81100994051998","42.196500810550496","32.44750248166165","405","1"
"65.5341371094112","52.73863581697117","56.83535294945965","46.93171605184984","26.288865468680378","34.06955599032037","64.90477585006953","53.699452275727346","45.73347827024929","32.61175006399092","35.307167798398666","54.92072000869902","47.0201716837098","47.88722728133626","406","0"
"54.22299811362411","53.203107271188124","57.77303930197149","52.14434224747123","33.87367214109659","46.603235441737695","32.87044419247513","58.610974723067855","37.061316858525316","45.88842610706726","32.290134155680924","33.802527607107216","22.96953322275233","40.12446734527192","407","1"
"59.7594205125109","67.70318411952059","44.78511498986223","33.514744050446886","30.698506062565617","34.92507886016204","44.25182698962182","39.18814022044824","62.39014545527733","45.34721429814234","65.87400562865314","54.21985136340441","51.4858044622939","38.252783652138284","408","0"
"28.605707869648967","52.48630941749259","59.91345865892896","25.859901921047907","60.269104017165766","27.92829903557592","59.22518312475676","28.497474272570194","44.69055002322174","43.01911470071724","56.95935864892476","27.240828428718775","64.8201400450116","43.492001634755525","409","0"
"25.44479705499123","40.72294643987147","54.877521250115755","22.98077434454613","58.38592695152937","59.04699225766969","56.11118145128777","60.078876363317576","33.29063079497899","47.04628171904702","46.60481725132429","45.072195555022624","30.769830271087297","60.210123730485506","410","0"
"56.451699999631394","52.733423263720454","34.09649108435399","40.32516037069659","46.92391160808838","65.20681487896206","51.05983276870862","50.43178860143707","61.78867488580108","30.054419908906798","25.93697084589141","48.087817610930585","43.37065838473848","65.28627112990033","411","1"
"27.991620491298043","65.38636013477091","23.80709513535492","59.974567656052734","32.212829807676535","44.232075633353546","57.0011712754789","60.65592334018294","38.80750903648249","41.000535545977684","43.92536147688257","33.23670382325643","31.28051601197691","63.966113960645764","412","0"
"40.992546080605514","66.06022255597249","59.51830291083262","23.40676318444664","38.112391401552586","61.858958804064685","43.59328962743573","36.57063704058471","56.109550607649524","34.64704252911125","68.03789019833141","53.650673675020286","43.86184935431876","42.547759296155654","413","0"
"33.70447217025795","30.3943074775957","38.70847529497606","39.00379126992019","33.07322595217226","61.30743186707962","53.74550392792529","29.753873054594493","51.15918629212513","36.889745852206126","40.471681985756355","65.63437543423728","26.72531352238732","68.16876563779107","414","1"
