"feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","id","target"
"58.8120668289269","45.84979721761378","79.53953627639403","68.02813176993372","70.67517776666637","57.30360703116534","84.96384559823454","76.28588271018523","91.85295715931743","91.43750308716903","57.124490525401","147","1"
"63.137245071980566","78.03079701778633","66.43503520763366","64.35254401591318","92.10417678117417","91.52308349167163","52.56016633922496","43.2636214090797","47.882078274551326","92.0138344851273","75.96399138533022","148","0"
"77.65887459635819","57.41990250886629","63.5713291879262","55.55986032311099","69.38414871302992","40.047661813546554","85.85632766938386","69.36496940416485","61.35064640013068","77.08822810280066","70.04741959296841","149","1"
"45.73404597628664","62.26307172821816","70.30059582695839","67.82389151878392","67.0615465550764","86.51614146965736","87.1354087224623","64.7725958783062","79.34856929480769","85.47061837204951","46.83044189337936","150","0"
"62.26745754626992","86.40290125598794","41.372969981006044","82.4072953767889","70.64530899696146","55.977060534358856","91.59407063315193","90.37521423877227","51.90283631583374","50.329037276401635","84.06444180457098","151","1"
"56.776595607844946","93.63103711974846","50.33224422334703","45.116710432665094","70.97115752004581","42.8744275070608","75.91503624864131","55.14122003387746","86.85001861744915","56.28977721774097","56.008928767378535","152","0"
"46.141962841904004","91.45015599394519","52.42347444165011","94.29556838114222","78.33456528937737","60.233988260444896","86.59973346412477","43.10865090283822","46.72012600879518","42.95825492570766","52.16029793432135","153","0"
"63.599028492545486","66.40233592482438","59.05888012009374","94.41799276915758","87.0178584814463","91.64545131727365","75.08024117328696","76.37719851165528","91.9914884834848","71.74499293683901","87.26176942223688","154","1"
"52.94902017136481","66.82144214153215","60.559497428540105","82.46804225325312","87.31607521492882","65.58543625633115","76.32164403366356","69.92211795311957","72.55027416532265","83.91948339037943","77.7446558753494","155","0"
"91.52609159977918","40.24124991146462","83.26575980148048","87.96684281875703","51.38130284848575","41.595995816393135","61.8633244107032","77.55611667799265","42.64527689673069","79.15355547184846","90.6591644363995","156","1"
"62.72760657707556","50.8656740333059","77.6757622678695","86.34646290339317","68.68795846763366","57.916322807901","89.8238763320582","81.29465928452292","84.77362327692565","71.05177364975691","84.22188889301358","157","1"
"38.91148923090386","76.02913536458144","58.61455004026618","70.97468568307043","57.23478006052533","62.1566970901834","75.69041205950145","47.29385407733863","83.28664079191967","50.933479661441375","76.75999701938","158","1"
"80.56375214960111","42.355987119313","63.51384675698953","88.62132472603616","52.96814433982402","43.64801660127395","41.2416581482012","68.4146637082301","42.33953133008399","85.14082155335116","40.72247126057699","159","0"
"56.230262028192236","80.107910518666","57.591426784244284","87.116066438871","72.95499050784245","64.05224732702135","43.13665527144324","75.87581733823556","75.32257055494499","63.43987628332416","60.84878399893496","160","0"
"91.70211937108185","59.63191901511214","87.38225419862778","74.38157613648478","80.64154917879398","53.530453152932935","79.70731359284409","89.69550217999723","77.13896893374236","70.66865852717156","65.20190897678188","161","0"
"64.11941263362152","63.23174655548571","48.52309769850608","51.27749408667293","87.9929776837995","45.33974651428392","59.89381420259024","40.29713014489378","60.60022717920416","51.76771649780431","49.774734458613025","162","1"
"93.55139685876155","46.38321291209123","89.32995849337433","77.34404847188905","58.754998502984854","87.8043258037755","66.09564548310725","77.80627929403632","51.97742197910836","82.94361412747803","64.52760793807408","163","0"
"59.5433440168346","76.05455449869469","71.30956231581489","69.14505137355897","59.21445986217932","87.13252710101591","48.27343228675759","82.30310723243436","88.30883912167216","42.54037453604055","64.01439914813011","164","1"
"82.76821127170564","76.36208517066015","46.12397892750138","57.255726548687875","71.82805893005985","46.432164561290094","85.46207366391972","74.24540897309814","89.77965998614586","90.56156274058704","49.603034324256456","165","1"
"42.424840194803274","43.128359398279095","75.18087260800692","95.59477916649305","70.14711181291827","46.086651410878865","42.648961779188916","74.20948679144786","60.10745039032576","93.60099133980678","77.27301739359152","166","0"
"42.62017778311396","66.5337620305976","68.3560917392571","95.2208775158522","91.69044738874268","75.41034456153682","84.39076283499439","89.87974509913816","58.74768343550336","44.4098858920705","45.83154732621494","167","1"
"61.96355210912553","79.58138034108254","62.21953232269673","94.08600732712446","80.98510067004335","83.9536470694232","63.333054949664856","85.41133837111603","64.5825292416317","88.28853869597985","70.30528925391076","168","0"
"75.41601966914476","81.2722080327875","55.762290848404085","41.95621510706516","90.54815499788695","88.36841199072461","85.48410735657671","72.35387294937276","68.3073503947972","59.73022977990499","91.99345846106468","169","0"
"65.82917258485458","91.9811994586055","69.84073257148549","63.22495321644172","60.06380344602049","48.18143088161762","81.06589172086109","82.54778979964767","91.01852089814341","55.519749709123474","53.13517013948928","170","0"
"78.71729951304748","43.703258621582265","76.22557324619568","76.17318387180957","77.71117086945628","58.92575664282704","72.08279736243495","80.5595271354804","45.12256151725176","76.80444710453602","60.15288353481334","171","0"
"81.15493630453336","56.720076264907455","80.84646024253598","90.79943294889186","38.51439121718436","85.63152352758061","63.48649898370154","55.370492116354185","83.67119122791384","91.40153335197927","47.26961590406089","172","0"
"87.16271275451997","60.78849807470977","81.49845885578424","79.4672244088472","72.12885575617463","86.77473013614694","92.88066321631752","88.99167144061953","88.43192743122138","67.7284471649797","72.42554330846117","173","0"
"92.42288918361804","86.10989135915055","64.73000841941287","94.49028193926341","43.53492606384627","92.66695940544514","75.27163965715876","45.15477145132961","82.03971697696443","66.52662759241598","86.63196563630245","174","0"
"47.04920572229446","84.85500685136365","84.18410226755289","41.64046319205997","49.65991570766991","81.81111146283601","73.41732649329697","59.3645332128179","82.34555933104342","69.56050260163488","75.63687063998897","175","0"
"76.37284138507422","50.876187594497374","84.63829113534844","61.98142098216525","49.52398283028964","51.725288823200465","59.9899745447753","75.24285405076233","72.0424724837341","90.51228689122856","86.5767948946648","176","1"
"84.99307067331084","64.4940496733503","67.54495165305887","63.70769621141409","88.3299585547311","62.62247419531322","88.64317583525684","70.4143640100603","55.93187436513265","87.05671104286624","77.97528798487403","177","0"
"56.19317255672351","62.63597068407508","83.87112247284895","82.113688331475","80.06881730544944","63.227157945530024","79.21734636965436","83.06524665835111","56.75901453722218","46.699510726014","86.06997656528502","178","1"
"91.13566395722167","91.52614565313233","47.826196192150924","90.00000096875776","68.47605897002549","77.44823177734669","57.2230263197696","88.11833697528088","66.89644282040189","58.64362848969973","87.30282789537091","179","1"
"85.78953182558229","71.46879306587091","72.32192674042233","64.36912779491354","83.12530680350378","71.7702243116592","90.68929019142121","65.73311977648585","73.64915346132092","69.47757494478171","88.02577802516274","180","0"
"61.431633596506295","47.793640358722975","39.86277804617945","92.89964706409329","89.36638694647824","62.18819939552415","73.3516111450952","53.18431713214214","80.23757739825099","73.75984108230662","50.97236205961186","181","1"
"55.08559328613833","74.91924828477075","60.27884662001713","62.16298124125005","63.424901116552526","75.31498012526055","60.49804438458982","61.686220177300484","81.54235516752034","91.86876633280208","68.68182071183217","182","0"
"81.33068912340944","78.34816576764469","68.65471065131318","80.82408059408553","84.58285428846875","69.24444920702942","62.951227413808695","75.96285085137818","90.60410912059471","48.54655210596709","54.300921414730084","183","0"
"83.40982805807856","74.09106851568558","52.599376135063224","75.97342583278562","80.62981654447358","59.77213825382059","46.16438177288117","53.612457526743725","92.38404642907","84.03088274362361","59.319848561772844","184","1"
"62.61057220141555","62.77159165962353","57.73229546677916","95.5375536288136","45.048751764080556","77.52332535374254","94.00005408417618","52.21308150495291","40.16886473487682","91.60398373371564","92.8788947561755","185","1"
"65.15886707838118","74.32959072254663","68.0452055151609","45.512277986910675","78.47712376445331","44.11378846253477","80.42420735650326","58.997985612754306","72.37989929278437","56.35981842026148","45.554019831029535","186","0"
"51.7396043991415","56.34131280191584","87.20057890076684","69.73304277417486","80.95604176873856","64.20981050603093","73.37352938327534","55.974133945116066","73.24778859964029","47.79178092860106","75.39767362560079","187","1"
"58.122088030933824","81.43115249375403","88.60083422069054","57.19292047609262","69.36576587616531","66.043600185223","55.29725208532186","42.951885351458756","74.4097560491379","90.71966344676723","42.03070506087283","188","0"
"81.778314183212","42.919035496324604","83.8534628701913","71.50964748414668","46.87844566551169","92.78153073952714","81.58128328157335","78.2968733512397","81.36828693547788","53.840448297775204","81.12705805934647","189","1"
"68.43407720332762","56.577597523509716","66.00011773046728","82.33942628529975","77.99829842418825","45.608494795657776","90.60685336571414","69.72791806907958","58.35138370033193","61.83716968555915","85.66707376553167","190","1"
"69.43809756692846","41.38759541039042","91.10244499554834","92.6422438902405","87.36325877242737","56.231422035246844","80.60018302206828","53.51285766648549","55.3537162932119","64.46045319759232","47.616503432632605","191","0"
"46.664418423684936","53.90510770052047","89.08924345564107","78.58974635612132","52.39458668039043","75.04946015996047","89.56226601285432","85.4929308322089","48.062275122733915","43.881939071197216","84.87224981092697","192","0"
"70.73441590866703","70.80882614637103","81.67463492969837","54.72870435618441","56.93599954054889","83.9158837730462","54.60184485994347","66.71636880477244","78.51800132988798","46.44293109181662","46.6995525494677","193","1"
"75.71473566037132","75.91169397882325","77.41860869229625","68.87067679140621","85.41719615065962","68.31896826451165","70.47023004588723","71.02489562848886","71.13660919468192","83.28880582088557","48.75953507105973","194","0"
"41.629523720819094","81.18864282041092","86.9407664546415","67.09618692648658","64.25313418700026","43.91835844266316","52.93105257711873","45.47922644699628","77.58163121375055","62.558224712331665","59.601633433865906","195","0"
"57.25100511708945","79.33719379700555","39.61597051092631","85.32115541141371","52.10307006556298","92.70246509695734","76.3113995111649","74.90691630643245","58.240042153439525","91.8257134146362","89.50439359894821","196","1"
"55.58631431040614","42.361631117854216","60.20043352926384","65.69570116107428","72.06025233132549","62.100283709811734","54.50153134223009","84.40153615969867","89.1782952918923","77.03569883364325","85.59263711065816","197","0"
"79.13635163247737","47.19927266051485","55.80417924849516","80.60203047611164","44.40808140413705","85.02474350996131","78.01696115742982","49.14492035790308","94.4689353335118","66.2958011440394","60.469912180013836","198","0"
"57.66325706169352","74.0101221703171","70.64926590698154","80.96672042241848","70.4330250908968","46.829974541826935","88.49887692282724","65.05796302124702","54.88510076369121","65.23838693991465","74.68731034825846","199","0"
"57.820708543766145","91.17977096607494","69.28014292206014","49.055273256429196","71.2267511891983","81.12562172018241","40.331499593261775","43.81387791275319","94.98629836389395","72.51727411597695","83.91627911446109","200","0"
"67.42715746636289","66.88403887940011","74.88819189978416","80.79800321953084","64.55851245585498","67.3434073385286","59.4216941568577","47.94170694953766","41.65746620367312","58.73554647209772","41.82358282080707","201","0"
"53.12633749380495","69.29974454268675","75.58505713314044","90.61752064548003","45.89565376200891","67.8726317055628","72.24725957779182","91.43453921489665","52.98217224274172","43.37843245563908","56.70006184155348","202","1"
"82.71146593294668","91.75559102627271","79.21150864758529","61.63027829239582","71.84032535230911","58.25077512626302","88.63965924496276","91.91431380807342","93.36221753833557","71.21814209352121","80.53155819611264","203","0"
"90.0843261929664","63.500173785465265","86.09441264182279","63.78595568432398","68.565294001926","48.37316455584588","60.075134206952015","71.50458304471528","74.56463663902183","70.24696756456765","63.90708916586743","204","0"
"74.877222125787","74.81363293707598","88.06366746670754","79.5619751853635","50.41538166743034","60.856482676625944","75.57794531615713","82.43277143102823","47.614884985668404","59.89668402803159","57.30704476597063","205","1"
"70.39165004019071","68.58465747042042","69.74000830957941","95.2344217215681","80.32085525935514","64.99497967385496","63.41639955385267","58.98414997363597","83.30986400143989","59.517082000811506","39.665517314328305","206","1"
"79.71676098201782","45.886329481980944","92.93050839986597","53.209495498418455","77.60571710836788","39.82211813951059","55.87205399467899","79.86364835807524","40.92001338134916","91.05144168438336","86.19361091429901","207","0"
"76.13114138746285","51.044619555570776","83.6303789457318","68.13048254822914","69.65955109221882","83.92455315969613","87.69059847678533","92.810894990436","93.88621639172082","75.2189500346719","73.85521225379239","208","1"
"59.986174662235065","90.7097977547359","50.29258546954209","66.88738597487327","85.521186496068","42.4646103735729","80.45789604487987","56.55291226146798","48.033965760943005","60.71943983962637","68.71988302326223","209","0"
"73.7016096113178","90.31658099369515","71.02182837647824","67.27745034335699","91.06795414119571","79.84997750825715","45.67204437584702","77.05332502090207","71.20630683955487","61.81192079426186","62.50935084784153","210","0"
"81.40423941115152","58.581379025337476","83.29981671710239","80.6611971412555","45.83875866854868","70.61776527128863","43.52625417095681","44.46224717679134","69.41641443442283","56.28258002380041","76.20753066799266","211","0"
"75.66614815941861","87.75906257181838","86.95667314304015","84.12958948454751","78.77107889458004","70.66732530033329","39.350630752086616","69.75443841617202","48.124803809561406","51.566073940669355","72.49651045100845","212","0"
"83.60629768471246","87.18754268849877","88.05097786311646","45.05165866578342","82.53759862522507","54.08644569276686","85.94844171171215","49.41800257759088","79.40435128579337","87.2377232895614","59.49563465946025","213","1"
"51.57308246051495","70.90714285195692","63.453055610325485","74.9563309099196","85.32460690318275","61.5348574990154","59.92790298197862","92.17473057636738","57.20298414674293","58.76641227156562","74.18595333079101","214","0"
"64.14904377192624","90.87077205398502","90.41725684532172","70.45594556072824","86.32820074050855","69.3469599439322","89.73616071704247","87.64029804663727","66.85986872271668","51.309411418497156","56.000098926069455","215","0"
"74.22455682569033","49.26728273208196","46.28847911131495","45.95287903065481","38.48329065298631","62.99726708605242","41.98198066247061","43.4106835334014","86.64785848248643","80.59659644677494","74.08221155293015","216","0"
"51.5295273090427","73.59084759089349","40.59928650187862","90.75586586511606","59.65841891981794","86.35790908303127","75.294725773523","58.249083235137334","45.3144891684468","48.888506605950404","92.29482799403056","217","0"
"38.7959955573847","60.27429489253773","67.59604891991279","75.90407498836716","84.61190940276182","47.84107396970538","56.91663245926086","44.58498937569322","89.37532269110899","56.15070915730208","40.96603636004411","218","0"
"78.20925465599707","89.56568599577821","70.88460462510845","80.99672060279458","40.00363927599439","48.51700564631311","70.75327667454025","56.8348197215664","66.27353659851532","70.55509129021546","66.30369006105775","219","0"
"59.847566769140265","51.57880512299305","76.49180271311518","52.06383486227931","72.3013716519772","81.50862249982171","71.40526601895294","84.48571354097523","74.43928615645774","60.59109911560982","73.57153433901684","220","1"
"92.7272682574664","88.61089458181395","81.64748584026141","54.86078641766592","78.90396951942289","87.1011393717148","81.2585447103913","49.56542551959938","56.22559996897285","77.17997113495444","41.693528203632944","221","0"
"80.67631857537798","42.03422193125218","56.13577382618367","83.84976653954048","43.422359098660145","63.769005856044956","82.71250207839847","90.84633892235384","65.47143267398546","73.65708400997386","51.033770299876565","222","0"
"89.89092133227578","64.00595936804973","81.41166719632314","77.75968325143951","79.31735531344833","58.69683187953185","45.75501039513102","55.43755206294789","54.67198038274736","73.03768924734791","52.66014389853021","223","0"
"61.932358315524425","59.424568437782334","51.4477211865615","89.67769736306978","75.15392052850912","89.85775575831566","84.93410110954926","52.7194915182054","43.00619516983042","47.80786747767191","81.7615415471187","224","0"
"56.1912805011313","75.27092640221055","52.843359729554855","71.61773031590761","65.67468353270951","70.22725240444376","83.04616146206118","73.77293780166069","56.13715883934787","47.63328317592954","83.88781933879577","225","1"
"81.1679349233242","39.794081658539774","49.97842627638225","54.15769679443114","69.24149573262866","88.39346493719164","60.63736879491907","46.76444315068879","77.38194139486757","73.66745277674032","83.33746437173201","226","0"
"68.25877629367967","62.12529679719988","91.45198202670407","85.98742652945829","48.43502670022497","57.710825484169135","72.24024785855747","79.55833949659218","52.72667983675059","70.44873427952486","49.48654239406902","227","0"
"74.46914377763747","80.22263088422281","71.057569518579","66.13117384379781","73.99891795282105","60.842387298094216","79.80377979245122","71.20044981257833","89.25838964643701","64.3640470893073","54.00310774569863","228","1"
"80.26451959716607","41.490148974303295","49.04396571795437","65.89215053207475","54.79052062715072","93.80842846150824","41.29073585183251","47.43119286295932","81.42793175663705","70.72869444367925","72.74142998147647","229","1"
"74.22566698445422","55.43977503639106","53.58325511517694","76.09464240564354","53.51289356810373","57.38788421672349","63.56649184714169","41.896298509659296","52.26196532055146","93.87471192388047","58.02126265216945","230","1"
"71.60247485867251","62.91225206885995","79.23753134643152","59.2421060714197","91.88532436610886","53.97133749232424","61.84396047071059","61.715864327362056","56.97254345716561","72.4456004347708","79.49360907356981","231","1"
"53.4499227911721","71.27680193114945","74.78669062505342","60.46867713060445","82.22110222334888","43.07980072613337","49.02301192410569","64.03854947243524","82.43590278015387","53.84221922696002","50.11765161102266","232","0"
"79.01838945836256","75.59657107727581","69.48448848778105","62.082041500268545","38.5759998776078","73.97145475345552","48.0932304392559","41.20628068575922","40.88299778542757","65.85620614495758","75.40066011901695","233","0"
"42.20900295357643","67.45650078067042","54.940163378280815","58.92623482890685","49.59320699335499","73.87702565834417","92.75321769938037","74.94368510846188","67.0757781888538","72.72678176695074","55.22734627829084","234","1"
"72.36949620092257","54.57741180886698","80.64517710060353","67.89801385272845","42.34712409420105","66.45726146117032","46.300139741138665","73.8821930427135","61.79648571262743","49.99330860894914","56.75537675730925","235","1"
"44.56877075955822","51.49803356665415","73.48792164111929","83.07082882573495","61.71973423495398","82.8973302725457","64.78955747222953","61.30752304958246","82.2856537331145","66.14237645183084","89.6942083351257","236","0"
"56.14640930120105","42.59531025152164","59.415742677717795","80.59178026859855","65.83869870122602","59.216785862449385","71.8657822730026","80.63335666969937","64.29206035274667","54.75649291173847","90.79639029891288","237","0"
"72.35758936566572","44.72447781073","86.88554888289995","82.66914394694386","86.8178427595924","74.74767648729414","66.87685971713479","50.21093372186661","70.43264264719802","55.266939667364724","80.67054244491162","238","1"
"78.70204740191583","68.05478448883179","84.23797065165995","90.82337363325927","52.13223284250684","75.05000492925654","46.42460843323714","85.57708899704407","61.87340443899693","45.45245618546746","78.78437301392013","239","0"
"86.15581766055496","67.76662923978232","46.21791750235744","90.71315730832909","62.345245245862365","54.084902527012716","83.14751219233972","76.81817209692998","78.00212712655993","52.272205513787036","74.124305478397","240","0"
"75.20327489160117","72.76865711505671","68.22501133647663","94.3447463816161","60.00919798223105","49.45773369878588","83.30497337119132","68.72969270871276","69.66854987029605","76.75810055020106","41.43399018650219","241","1"
"77.7673949828975","57.49892051237023","40.8407013654682","73.72300277422107","88.35338753286015","87.43598855738213","86.3877447260441","44.49340739496273","70.08133576424217","72.40911033508975","58.8045669664689","242","0"
"55.197306767425324","62.215421593602116","42.10344726366069","94.39498595849419","40.843358725095975","39.129093170543975","66.61290653922472","89.15045483237311","77.17861341698459","89.49524840137961","56.58706093153748","243","0"
"40.00954708303382","53.68531948107978","42.77458190890827","81.81287983988354","70.422237956815","70.8197498518655","57.71304051474294","91.9631490018814","44.16056903455169","86.7749036710956","49.68458553995066","244","1"
"60.20603732223123","75.86680310657052","83.8388305624171","57.509205174725224","40.20180307876815","48.36080113598992","79.70421982765382","44.86092181045422","63.70501607530506","54.480183098738344","69.78715574450855","245","0"
"78.68644043524937","60.05520436108173","51.704566635557065","64.0742872485783","66.35739219932735","62.74417928243092","51.94665385304269","87.23374871851523","67.73327809431476","95.21444652066181","40.69373632719842","246","1"
"53.73257748006775","47.53616224223954","85.07975742599903","87.11268279327392","83.40052671202841","91.06953865214862","70.21556735238323","88.7974879556438","90.86946492654523","72.72805327592407","64.91726287906985","247","0"
"55.858381319171485","46.718477097260894","93.02212090014022","47.125219484560084","86.81113600975536","52.46305007742997","51.56346561466949","48.11908391465459","81.92378112195125","80.65405651606763","82.09138303322709","248","0"
"53.094987430489574","77.95422599504111","86.22163745258733","54.553852979418664","91.19140297582945","86.02727654864333","41.78109051641322","50.9025774979582","72.24698964601363","41.79515766429132","66.84244961611004","249","0"
"81.6884019826016","90.19342199426931","84.77436718837009","62.7843509218546","87.89717133212369","90.33148636915043","44.29932791574331","93.71443620712488","73.9590631852548","75.73357959719822","57.51392866304758","250","0"
"46.17019040402773","61.05137654090983","65.3167135451405","42.94863469540776","70.47039851321125","66.66438504032116","79.37607869665494","54.26088514761269","43.11455965001522","67.92121086554174","70.00357283934174","251","0"
"51.60496412681858","82.79073530446087","41.42733822582535","75.08631471051669","75.71651832630245","40.501751960402295","62.11668583445929","64.1017128889858","51.56865599507854","59.717595693749026","56.90610608973214","252","1"
"91.3487127257175","64.77521110592504","45.24328961294886","95.12968406046424","47.00388555828629","51.98127822139393","89.81359268050147","76.66814491397197","73.92485738519737","68.71385219751016","54.179367961349925","253","1"
"57.184988221226384","69.95612181786235","57.93920448215838","71.64308929338674","70.12854486309166","80.101993852455","55.29729562983779","58.43295676428349","54.25839668039362","66.20888748212899","89.59369252778072","254","0"
"77.29067596325346","80.55130532165181","40.84104459670799","57.88835373892147","78.34998362046332","86.52706092057883","66.8919330810149","86.61652262392292","53.70823287902949","53.563631852235126","50.523418123065866","255","0"
"54.5166414599904","69.56934956201741","55.17539396426974","46.7569642297116","49.968751256862156","63.446350928382735","86.32035503993431","77.07586824166482","59.58579318723642","79.74337953888404","58.20129709194977","256","0"
"90.60291154730454","66.58922723978097","81.49297089676416","89.73664743729684","64.1953905861856","84.78177208198156","71.46252100134888","92.2193934255347","91.4841030543919","91.8477294586126","68.07565681175586","257","1"
"62.99664207981439","90.62677919186802","49.029999258726306","95.73341968603016","86.11756922343145","55.35646890962496","84.93481332984959","65.44728247062275","86.56303163244176","71.06498518758387","64.07344501816155","258","1"
"40.338656058791145","48.27323249195218","76.38101373216416","67.20669853510172","85.43881757880186","64.40397898852669","62.198652314811035","53.367045956379265","87.123273496518","42.23132828478359","42.14479623507501","259","0"
"40.31099274772952","39.64319076113897","47.12253491540834","42.09694409961325","51.75939644480268","53.48094344374158","88.01310617484087","40.70572875350381","91.58302107071968","90.31191370649292","73.99820960155579","260","0"
"85.25992801151124","86.08466847824575","93.62233552098867","77.64306808776799","65.69490920352997","39.35498789436286","70.31302395564384","68.81435269465489","61.35198448565196","80.90264998634176","41.07000616443443","261","1"
"50.99953023864341","86.84485527182052","44.587082220742495","57.868450504509866","71.30699192827953","92.41230219699912","90.07730196314037","70.75156283773275","92.83573251189152","43.65661750693313","81.93570358734516","262","0"
"87.01191784654641","49.213410153936536","89.6037769348089","50.94094905961052","43.29231584898129","59.33233842655771","70.96948848439686","90.38209574114937","61.77046130055232","81.60755037905048","39.16512317179074","263","0"
"40.24661009495483","42.03333070820832","81.43096165644856","49.455265434799756","45.710601071501664","93.65548699405507","41.79213090194476","54.66487620959657","71.33344568865921","85.51306951227478","44.95674809274389","264","0"
"52.14117611175375","68.24844231142951","85.41262593173903","71.53238864797008","92.4680429403165","70.34718891303784","71.30444765115007","81.34497985399025","79.4671931510491","78.84908875338421","92.16877804747392","265","1"
"89.36459879660856","59.75841551220702","67.14441133360053","66.46562694405948","67.88944672035703","67.7659594805342","84.35800102107189","68.92774593320705","42.96442505895184","74.35609501458602","52.142165068967444","266","0"
"58.53931760095871","90.59276947003346","92.81334029439172","52.79081069469123","55.95763890977723","71.86084535645233","84.74537998915383","75.40442075024137","41.08777326979134","66.68045183843093","82.24806494657807","267","0"
"59.227463189402314","53.637776199706494","44.02199678913275","77.99832313328423","50.56414836946376","91.76127837628763","89.62148204159723","62.53191217296108","82.97468760081297","74.55310703330186","49.38474647138416","268","0"
"68.59463041403366","92.07848785845619","83.93323641425448","51.3751084564479","92.6440962195602","40.971908004513466","53.83609162751904","80.03873081828785","89.81852095046207","77.73799891164973","79.95693275943614","269","1"
"74.74283019161057","80.41300462170983","51.33592941669386","65.25902503274284","54.69710753857955","72.44138267777353","43.12601322877008","89.39469691853999","46.816178786050095","69.53983079860704","44.05360858779562","270","0"
"71.15741594831579","71.43460757361525","40.66918309359906","44.64582818983449","80.13983895864185","86.85674343410341","47.970869629105806","76.620699255274","85.2063508777709","85.63184132711696","51.19051042454974","271","1"
"59.84480581061162","79.85560646912322","41.03346500523811","88.96603655934419","68.86987570348546","42.11574261405713","54.14025513019948","57.33028548083911","51.3449161360878","42.27726040322983","90.54524382654589","272","1"
"52.682537358664334","94.02818445401613","93.05214194623827","51.91410408147016","45.92099785407022","75.56635336397","85.5764773352665","64.58208496673493","86.93262716275659","55.68947910635262","88.48675794933999","273","1"
"68.33991893754418","46.9001121288141","72.60432948160265","42.01162736188677","45.30126253221557","88.11372849877108","41.45433315823262","53.577349822468975","80.49636893042847","78.3077244543962","44.715929452191276","274","0"
"76.21102610302634","90.73609749938187","48.8214822468989","85.29993310039733","45.527571064828656","88.47813976523022","78.26198143892958","62.49973732468062","44.63629688711379","85.59685478540362","46.56010381200585","275","1"
"56.313031457494446","70.32568535812578","49.72883264132297","68.2526342348471","70.64183003975307","49.948759657443226","80.05752446776154","77.60731112754742","83.37886293848466","41.30805820231816","74.85744892680844","276","1"
"64.48583531165282","43.27055271637545","54.28040015291614","92.21225878732726","89.90423505893443","52.189815709621016","52.83903556586192","55.200369733727946","55.86181317359578","95.11698879255083","44.81343847826898","277","1"
"56.453396091039366","64.65404867778628","61.08863945567838","52.10068770672836","55.571385468855944","89.54616588853253","51.896864485941556","45.95986151181975","79.14259804060787","41.072861970620785","86.43582098377311","278","1"
"62.292673235948925","43.26794025458197","80.60216740174977","61.93601741894283","89.57744844729461","84.66070453225586","60.098436515958","76.74566267983933","82.99428221639134","90.45822435582458","90.02337161733755","279","1"
"41.27448671503803","46.039764502398896","88.06978015311368","51.70301730811225","54.372544797876735","82.19712597470911","60.627632206474644","45.56820835287886","44.41668514466856","70.65705340276226","42.7890225658749","280","0"
"42.78404630035881","53.261769797775536","44.627893417739735","55.39808241335808","40.81849646839692","83.36126683164008","46.24013433068059","66.62833135254685","90.61311471391842","47.849681554631786","73.7289250853816","281","1"
"58.61988487105741","46.29394471535887","90.56836117616301","43.50883646855909","46.98575958930679","58.99794136496852","52.79638404471807","57.753404030926845","88.84683899736216","67.27069010972491","91.0988768215993","282","0"
"63.74902084148819","62.4132647411458","41.14383033505422","76.00581288038545","70.93642321802432","43.42522881956191","73.58701185546576","86.99438039043099","66.38253735587537","90.39968815305329","48.82018052114224","283","1"
"93.64461627951484","65.90254466139305","87.50492407363046","83.80102035508564","91.69255913618","53.44323035439138","70.44940407200382","59.25468781660382","87.4542373946707","77.79898998233472","67.87532397054656","284","0"
"61.24943960072821","51.84288713445451","83.42165402202568","69.39712055697886","88.10902366763844","91.36891033326135","40.18094606026229","39.992466415710524","67.79222991592266","68.43465981479342","56.35766867916095","285","1"
"39.21946551938405","83.62105661629552","45.39058519383003","43.05208689463756","86.30536172940248","50.27051792227772","65.72544545493714","58.78201003248989","58.1460383416024","73.34831476257126","39.73681993978553","286","0"
"64.13093607585552","74.5768038051845","58.85574295989202","56.942156890338296","61.496328408494286","84.20072423826976","82.82816953190041","55.39367047792415","93.67187163202824","71.39069982081213","53.78320812825145","287","0"
"83.125927893005","74.28756603877757","76.40416734630445","88.60436151714752","51.48485854844116","72.56299535731159","93.89798621107725","65.07321033701007","52.141357493853164","53.13222205363318","46.59950671109905","288","1"
"69.33016893196763","51.03304350116164","63.83443223392178","48.40764884220995","38.97562077033063","85.49111913318708","43.70074009398125","43.69663194271335","66.31381819237693","76.27952822633505","45.3163935742654","289","0"
"40.15833040653604","69.32234789221417","51.322320546946585","92.89849503239026","70.09332648917973","56.68070079287458","71.57044074221426","52.74913085982843","89.36158014972648","47.74512628205222","48.843499149301984","290","1"
"91.21561790617525","59.61110523422398","45.696185810435416","68.8224062866523","57.02673282348213","83.06027936955266","80.62801390471353","81.14173802676733","59.472770795939034","50.38243255801168","76.83852054642699","291","1"
"76.56925340401693","83.44766983533289","77.39645357362271","48.555812932314325","70.71176375115985","66.68431759534738","70.12342425659457","74.04512759976193","44.346340397167","40.9214130750629","41.94059823309818","292","0"
"71.14365165479721","47.98477508390338","74.47749403338072","72.91826080444304","49.8021135290026","61.49066084301614","40.21884423903112","42.368267975766635","93.59739949318181","92.39315613032623","60.596221300883435","293","0"
"77.678052417925","50.27392461642188","84.63664706996353","57.99161837252642","55.6589923258881","84.68030743767918","78.2479153607849","92.44974495161664","80.56269761082801","50.4081816563722","90.95073677087397","294","1"
